BHK,SFT,CITY,CONSTRUCTION TYPE,FURNITURE TYPE,PRICE
1,709,GNT,INDP,PARTIAL," 35,52,090.00 "
1,731,KKD,FLAT,NO," 32,89,500.00 "
1,645,HYD,FLAT,NO," 38,70,000.00 "
1,613,TPT,FLAT,FULLY," 34,45,060.00 "
1,672,GNT,INDP,PARTIAL," 33,66,720.00 "
1,856,TPT,INDP,NO," 47,93,600.00 "
1,682,HYD,FLAT,NO," 40,92,000.00 "
1,656,HYD,FLAT,NO," 39,36,000.00 "
1,684,GNT,INDP,FULLY," 34,33,680.00 "
1,690,GNT,INDP,PARTIAL," 34,56,900.00 "
1,669,VIJ,FLAT,NO," 36,12,600.00 "
1,633,HYD,FLAT,NO," 37,98,000.00 "
1,673,HYD,FLAT,FULLY," 40,51,460.00 "
1,644,GNT,INDP,PARTIAL," 32,26,440.00 "
1,661,GNT,INDP,NO," 33,05,000.00 "
1,886,KKD,FLAT,NO," 39,87,000.00 "
1,632,HYD,FLAT,NO," 37,92,000.00 "
1,792,GNT,INDP,FULLY," 39,75,840.00 "
1,882,GNT,INDP,PARTIAL," 44,18,820.00 "
1,664,KKD,FLAT,NO," 29,88,000.00 "
1,864,HYD,FLAT,NO," 51,84,000.00 "
1,835,TPT,FLAT,FULLY," 46,92,700.00 "
1,731,GNT,INDP,PARTIAL," 36,62,310.00 "
1,849,TPT,INDP,NO," 47,54,400.00 "
1,662,HYD,FLAT,NO," 39,72,000.00 "
1,815,HYD,FLAT,NO," 48,90,000.00 "
1,731,GNT,INDP,FULLY," 36,69,620.00 "
1,805,GNT,INDP,PARTIAL," 40,33,050.00 "
1,728,VIJ,FLAT,NO," 39,31,200.00 "
1,611,HYD,FLAT,NO," 36,66,000.00 "
1,841,HYD,FLAT,FULLY," 50,62,820.00 "
1,892,GNT,INDP,PARTIAL," 44,68,920.00 "
1,772,GNT,INDP,NO," 38,60,000.00 "
1,665,KKD,FLAT,NO," 29,92,500.00 "
1,631,HYD,FLAT,NO," 37,86,000.00 "
1,893,GNT,INDP,FULLY," 44,82,860.00 "
1,652,GNT,INDP,PARTIAL," 32,66,520.00 "
1,865,KKD,FLAT,NO," 38,92,500.00 "
1,768,HYD,FLAT,NO," 46,08,000.00 "
1,811,TPT,FLAT,FULLY," 45,57,820.00 "
1,757,GNT,INDP,PARTIAL," 37,92,570.00 "
1,872,TPT,INDP,NO," 48,83,200.00 "
1,622,HYD,FLAT,NO," 37,32,000.00 "
1,766,HYD,FLAT,NO," 45,96,000.00 "
1,601,GNT,INDP,FULLY," 30,17,020.00 "
1,875,GNT,INDP,PARTIAL," 43,83,750.00 "
1,765,VIJ,FLAT,NO," 41,31,000.00 "
1,750,HYD,FLAT,NO," 45,00,000.00 "
1,662,HYD,FLAT,FULLY," 39,85,240.00 "
1,727,GNT,INDP,PARTIAL," 36,42,270.00 "
1,795,GNT,INDP,NO," 39,75,000.00 "
1,832,KKD,FLAT,NO," 37,44,000.00 "
1,872,HYD,FLAT,NO," 52,32,000.00 "
1,625,GNT,INDP,FULLY," 31,37,500.00 "
1,887,GNT,INDP,PARTIAL," 44,43,870.00 "
1,828,KKD,FLAT,NO," 37,26,000.00 "
1,767,HYD,FLAT,NO," 46,02,000.00 "
1,891,TPT,FLAT,FULLY," 50,07,420.00 "
1,900,GNT,INDP,PARTIAL," 45,09,000.00 "
1,741,TPT,INDP,NO," 41,49,600.00 "
1,863,HYD,FLAT,NO," 51,78,000.00 "
1,856,HYD,FLAT,NO," 51,36,000.00 "
1,671,GNT,INDP,FULLY," 33,68,420.00 "
1,889,GNT,INDP,PARTIAL," 44,53,890.00 "
1,872,VIJ,FLAT,NO," 47,08,800.00 "
1,669,HYD,FLAT,NO," 40,14,000.00 "
1,813,HYD,FLAT,FULLY," 48,94,260.00 "
1,795,GNT,INDP,PARTIAL," 39,82,950.00 "
1,693,GNT,INDP,NO," 34,65,000.00 "
1,658,KKD,FLAT,NO," 29,61,000.00 "
1,695,HYD,FLAT,NO," 41,70,000.00 "
1,852,GNT,INDP,FULLY," 42,77,040.00 "
1,859,GNT,INDP,PARTIAL," 43,03,590.00 "
1,741,KKD,FLAT,NO," 33,34,500.00 "
1,809,HYD,FLAT,NO," 48,54,000.00 "
1,674,TPT,FLAT,FULLY," 37,87,880.00 "
1,822,GNT,INDP,PARTIAL," 41,18,220.00 "
1,870,TPT,INDP,NO," 48,72,000.00 "
1,884,HYD,FLAT,NO," 53,04,000.00 "
1,744,HYD,FLAT,NO," 44,64,000.00 "
1,747,GNT,INDP,FULLY," 37,49,940.00 "
1,895,GNT,INDP,PARTIAL," 44,83,950.00 "
1,612,VIJ,FLAT,NO," 33,04,800.00 "
1,866,HYD,FLAT,NO," 51,96,000.00 "
1,868,HYD,FLAT,FULLY," 52,25,360.00 "
1,716,GNT,INDP,PARTIAL," 35,87,160.00 "
1,727,GNT,INDP,NO," 36,35,000.00 "
1,762,KKD,FLAT,NO," 34,29,000.00 "
1,897,HYD,FLAT,NO," 53,82,000.00 "
1,894,GNT,INDP,FULLY," 44,87,880.00 "
1,618,GNT,INDP,PARTIAL," 30,96,180.00 "
1,635,KKD,FLAT,NO," 28,57,500.00 "
1,840,HYD,FLAT,NO," 50,40,000.00 "
1,698,TPT,FLAT,FULLY," 39,22,760.00 "
1,834,GNT,INDP,PARTIAL," 41,78,340.00 "
1,680,TPT,INDP,NO," 38,08,000.00 "
1,640,HYD,FLAT,NO," 38,40,000.00 "
1,742,HYD,FLAT,NO," 44,52,000.00 "
1,886,GNT,INDP,FULLY," 44,47,720.00 "
1,703,GNT,INDP,PARTIAL," 35,22,030.00 "
1,767,VIJ,FLAT,NO," 41,41,800.00 "
1,877,HYD,FLAT,NO," 52,62,000.00 "
1,712,HYD,FLAT,FULLY," 42,86,240.00 "
1,630,GNT,INDP,PARTIAL," 31,56,300.00 "
1,788,GNT,INDP,NO," 39,40,000.00 "
1,774,KKD,FLAT,NO," 34,83,000.00 "
1,857,HYD,FLAT,NO," 51,42,000.00 "
1,715,GNT,INDP,FULLY," 35,89,300.00 "
1,788,GNT,INDP,PARTIAL," 39,47,880.00 "
1,762,KKD,FLAT,NO," 34,29,000.00 "
1,897,HYD,FLAT,NO," 53,82,000.00 "
1,791,TPT,FLAT,FULLY," 44,45,420.00 "
1,601,GNT,INDP,PARTIAL," 30,11,010.00 "
1,687,TPT,INDP,NO," 38,47,200.00 "
1,860,HYD,FLAT,NO," 51,60,000.00 "
1,713,HYD,FLAT,NO," 42,78,000.00 "
1,834,GNT,INDP,FULLY," 41,86,680.00 "
1,726,GNT,INDP,PARTIAL," 36,37,260.00 "
1,719,VIJ,FLAT,NO," 38,82,600.00 "
1,652,HYD,FLAT,NO," 39,12,000.00 "
1,730,HYD,FLAT,FULLY," 43,94,600.00 "
1,605,GNT,INDP,PARTIAL," 30,31,050.00 "
1,717,GNT,INDP,NO," 35,85,000.00 "
1,786,KKD,FLAT,NO," 35,37,000.00 "
1,737,HYD,FLAT,NO," 44,22,000.00 "
1,846,GNT,INDP,FULLY," 42,46,920.00 "
1,796,GNT,INDP,PARTIAL," 39,87,960.00 "
1,818,KKD,FLAT,NO," 36,81,000.00 "
1,867,HYD,FLAT,NO," 52,02,000.00 "
1,714,TPT,FLAT,FULLY," 40,12,680.00 "
1,639,GNT,INDP,PARTIAL," 32,01,390.00 "
1,816,TPT,INDP,NO," 45,69,600.00 "
1,612,HYD,FLAT,NO," 36,72,000.00 "
1,793,HYD,FLAT,NO," 47,58,000.00 "
1,771,GNT,INDP,FULLY," 38,70,420.00 "
1,646,GNT,INDP,PARTIAL," 32,36,460.00 "
1,848,VIJ,FLAT,NO," 45,79,200.00 "
1,837,HYD,FLAT,NO," 50,22,000.00 "
1,701,HYD,FLAT,FULLY," 42,20,020.00 "
1,769,GNT,INDP,PARTIAL," 38,52,690.00 "
1,801,GNT,INDP,NO," 40,05,000.00 "
1,807,KKD,FLAT,NO," 36,31,500.00 "
1,663,HYD,FLAT,NO," 39,78,000.00 "
1,630,GNT,INDP,FULLY," 31,62,600.00 "
1,880,GNT,INDP,PARTIAL," 44,08,800.00 "
1,678,KKD,FLAT,NO," 30,51,000.00 "
1,624,HYD,FLAT,NO," 37,44,000.00 "
1,639,TPT,FLAT,FULLY," 35,91,180.00 "
1,694,GNT,INDP,PARTIAL," 34,76,940.00 "
1,737,TPT,INDP,NO," 41,27,200.00 "
1,692,HYD,FLAT,NO," 41,52,000.00 "
1,681,HYD,FLAT,NO," 40,86,000.00 "
1,803,GNT,INDP,FULLY," 40,31,060.00 "
1,650,GNT,INDP,PARTIAL," 32,56,500.00 "
1,706,VIJ,FLAT,NO," 38,12,400.00 "
1,761,HYD,FLAT,NO," 45,66,000.00 "
1,885,HYD,FLAT,FULLY," 53,27,700.00 "
1,657,GNT,INDP,PARTIAL," 32,91,570.00 "
1,742,GNT,INDP,NO," 37,10,000.00 "
1,681,KKD,FLAT,NO," 30,64,500.00 "
1,769,HYD,FLAT,NO," 46,14,000.00 "
1,658,GNT,INDP,FULLY," 33,03,160.00 "
1,614,GNT,INDP,PARTIAL," 30,76,140.00 "
1,631,KKD,FLAT,NO," 28,39,500.00 "
1,860,HYD,FLAT,NO," 51,60,000.00 "
1,700,TPT,FLAT,FULLY," 39,34,000.00 "
1,807,GNT,INDP,PARTIAL," 40,43,070.00 "
1,686,TPT,INDP,NO," 38,41,600.00 "
1,638,HYD,FLAT,NO," 38,28,000.00 "
1,847,HYD,FLAT,NO," 50,82,000.00 "
1,774,GNT,INDP,FULLY," 38,85,480.00 "
1,837,GNT,INDP,PARTIAL," 41,93,370.00 "
1,837,VIJ,FLAT,NO," 45,19,800.00 "
1,759,HYD,FLAT,NO," 45,54,000.00 "
1,862,HYD,FLAT,FULLY," 51,89,240.00 "
1,644,GNT,INDP,PARTIAL," 32,26,440.00 "
1,800,GNT,INDP,NO," 40,00,000.00 "
1,844,KKD,FLAT,NO," 37,98,000.00 "
1,766,HYD,FLAT,NO," 45,96,000.00 "
1,697,GNT,INDP,FULLY," 34,98,940.00 "
1,883,GNT,INDP,PARTIAL," 44,23,830.00 "
1,604,KKD,FLAT,NO," 27,18,000.00 "
1,896,HYD,FLAT,NO," 53,76,000.00 "
1,785,TPT,FLAT,FULLY," 44,11,700.00 "
1,650,GNT,INDP,PARTIAL," 32,56,500.00 "
1,658,TPT,INDP,NO," 36,84,800.00 "
1,887,HYD,FLAT,NO," 53,22,000.00 "
1,843,HYD,FLAT,NO," 50,58,000.00 "
1,759,GNT,INDP,FULLY," 38,10,180.00 "
1,882,GNT,INDP,PARTIAL," 44,18,820.00 "
1,888,VIJ,FLAT,NO," 47,95,200.00 "
1,641,HYD,FLAT,NO," 38,46,000.00 "
1,772,HYD,FLAT,FULLY," 46,47,440.00 "
1,800,GNT,INDP,PARTIAL," 40,08,000.00 "
1,652,GNT,INDP,NO," 32,60,000.00 "
1,879,KKD,FLAT,NO," 39,55,500.00 "
1,782,HYD,FLAT,NO," 46,92,000.00 "
1,635,GNT,INDP,FULLY," 31,87,700.00 "
1,652,GNT,INDP,PARTIAL," 32,66,520.00 "
1,896,KKD,FLAT,NO," 40,32,000.00 "
1,732,HYD,FLAT,NO," 43,92,000.00 "
1,662,TPT,FLAT,FULLY," 37,20,440.00 "
1,771,GNT,INDP,PARTIAL," 38,62,710.00 "
1,773,TPT,INDP,NO," 43,28,800.00 "
1,885,HYD,FLAT,NO," 53,10,000.00 "
1,691,HYD,FLAT,NO," 41,46,000.00 "
1,840,GNT,INDP,FULLY," 42,16,800.00 "
1,899,GNT,INDP,PARTIAL," 45,03,990.00 "
1,847,VIJ,FLAT,NO," 45,73,800.00 "
1,856,HYD,FLAT,NO," 51,36,000.00 "
1,763,HYD,FLAT,FULLY," 45,93,260.00 "
1,745,GNT,INDP,PARTIAL," 37,32,450.00 "
1,757,GNT,INDP,NO," 37,85,000.00 "
1,645,KKD,FLAT,NO," 29,02,500.00 "
1,681,HYD,FLAT,NO," 40,86,000.00 "
1,713,GNT,INDP,FULLY," 35,79,260.00 "
1,667,GNT,INDP,PARTIAL," 33,41,670.00 "
1,605,KKD,FLAT,NO," 27,22,500.00 "
1,759,HYD,FLAT,NO," 45,54,000.00 "
1,765,TPT,FLAT,FULLY," 42,99,300.00 "
1,601,GNT,INDP,PARTIAL," 30,11,010.00 "
1,636,TPT,INDP,NO," 35,61,600.00 "
1,816,HYD,FLAT,NO," 48,96,000.00 "
1,832,HYD,FLAT,NO," 49,92,000.00 "
1,784,GNT,INDP,FULLY," 39,35,680.00 "
1,883,GNT,INDP,PARTIAL," 44,23,830.00 "
1,863,VIJ,FLAT,NO," 46,60,200.00 "
1,854,HYD,FLAT,NO," 51,24,000.00 "
1,775,HYD,FLAT,FULLY," 46,65,500.00 "
1,842,GNT,INDP,PARTIAL," 42,18,420.00 "
1,874,GNT,INDP,NO," 43,70,000.00 "
1,627,KKD,FLAT,NO," 28,21,500.00 "
1,652,HYD,FLAT,NO," 39,12,000.00 "
1,748,GNT,INDP,FULLY," 37,54,960.00 "
1,657,GNT,INDP,PARTIAL," 32,91,570.00 "
1,696,KKD,FLAT,NO," 31,32,000.00 "
1,640,HYD,FLAT,NO," 38,40,000.00 "
1,689,TPT,FLAT,FULLY," 38,72,180.00 "
1,818,GNT,INDP,PARTIAL," 40,98,180.00 "
1,786,TPT,INDP,NO," 44,01,600.00 "
1,675,HYD,FLAT,NO," 40,50,000.00 "
1,661,HYD,FLAT,NO," 39,66,000.00 "
1,764,GNT,INDP,FULLY," 38,35,280.00 "
1,854,GNT,INDP,PARTIAL," 42,78,540.00 "
1,671,VIJ,FLAT,NO," 36,23,400.00 "
1,678,HYD,FLAT,NO," 40,68,000.00 "
1,653,HYD,FLAT,FULLY," 39,31,060.00 "
1,786,GNT,INDP,PARTIAL," 39,37,860.00 "
1,757,GNT,INDP,NO," 37,85,000.00 "
1,812,KKD,FLAT,NO," 36,54,000.00 "
1,718,HYD,FLAT,NO," 43,08,000.00 "
1,845,GNT,INDP,FULLY," 42,41,900.00 "
1,855,GNT,INDP,PARTIAL," 42,83,550.00 "
1,797,KKD,FLAT,NO," 35,86,500.00 "
1,867,HYD,FLAT,NO," 52,02,000.00 "
1,699,TPT,FLAT,FULLY," 39,28,380.00 "
1,858,GNT,INDP,PARTIAL," 42,98,580.00 "
1,680,TPT,INDP,NO," 38,08,000.00 "
1,860,HYD,FLAT,NO," 51,60,000.00 "
1,664,HYD,FLAT,NO," 39,84,000.00 "
1,890,GNT,INDP,FULLY," 44,67,800.00 "
1,878,GNT,INDP,PARTIAL," 43,98,780.00 "
1,618,VIJ,FLAT,NO," 33,37,200.00 "
1,738,HYD,FLAT,NO," 44,28,000.00 "
1,835,HYD,FLAT,FULLY," 50,26,700.00 "
1,809,GNT,INDP,PARTIAL," 40,53,090.00 "
1,899,GNT,INDP,NO," 44,95,000.00 "
1,698,KKD,FLAT,NO," 31,41,000.00 "
1,760,HYD,FLAT,NO," 45,60,000.00 "
1,782,GNT,INDP,FULLY," 39,25,640.00 "
1,895,GNT,INDP,PARTIAL," 44,83,950.00 "
1,722,KKD,FLAT,NO," 32,49,000.00 "
1,729,HYD,FLAT,NO," 43,74,000.00 "
1,687,TPT,FLAT,FULLY," 38,60,940.00 "
1,780,GNT,INDP,PARTIAL," 39,07,800.00 "
1,835,TPT,INDP,NO," 46,76,000.00 "
1,835,HYD,FLAT,NO," 50,10,000.00 "
1,760,HYD,FLAT,NO," 45,60,000.00 "
1,842,GNT,INDP,FULLY," 42,26,840.00 "
1,855,GNT,INDP,PARTIAL," 42,83,550.00 "
1,611,VIJ,FLAT,NO," 32,99,400.00 "
1,788,HYD,FLAT,NO," 47,28,000.00 "
1,834,HYD,FLAT,FULLY," 50,20,680.00 "
1,712,GNT,INDP,PARTIAL," 35,67,120.00 "
1,720,GNT,INDP,NO," 36,00,000.00 "
1,673,KKD,FLAT,NO," 30,28,500.00 "
1,618,HYD,FLAT,NO," 37,08,000.00 "
1,868,GNT,INDP,FULLY," 43,57,360.00 "
1,747,GNT,INDP,PARTIAL," 37,42,470.00 "
1,883,KKD,FLAT,NO," 39,73,500.00 "
1,871,HYD,FLAT,NO," 52,26,000.00 "
1,747,TPT,FLAT,FULLY," 41,98,140.00 "
1,688,GNT,INDP,PARTIAL," 34,46,880.00 "
1,607,TPT,INDP,NO," 33,99,200.00 "
1,751,HYD,FLAT,NO," 45,06,000.00 "
1,603,HYD,FLAT,NO," 36,18,000.00 "
1,881,GNT,INDP,FULLY," 44,22,620.00 "
1,798,GNT,INDP,PARTIAL," 39,97,980.00 "
1,648,VIJ,FLAT,NO," 34,99,200.00 "
1,829,HYD,FLAT,NO," 49,74,000.00 "
1,818,HYD,FLAT,FULLY," 49,24,360.00 "
1,664,GNT,INDP,PARTIAL," 33,26,640.00 "
1,623,GNT,INDP,NO," 31,15,000.00 "
1,704,KKD,FLAT,NO," 31,68,000.00 "
1,651,HYD,FLAT,NO," 39,06,000.00 "
1,856,GNT,INDP,FULLY," 42,97,120.00 "
1,624,GNT,INDP,PARTIAL," 31,26,240.00 "
1,776,KKD,FLAT,NO," 34,92,000.00 "
1,667,HYD,FLAT,NO," 40,02,000.00 "
1,766,TPT,FLAT,FULLY," 43,04,920.00 "
1,874,GNT,INDP,PARTIAL," 43,78,740.00 "
1,651,TPT,INDP,NO," 36,45,600.00 "
1,629,HYD,FLAT,NO," 37,74,000.00 "
1,781,HYD,FLAT,NO," 46,86,000.00 "
1,830,GNT,INDP,FULLY," 41,66,600.00 "
1,738,GNT,INDP,PARTIAL," 36,97,380.00 "
1,874,VIJ,FLAT,NO," 47,19,600.00 "
1,815,HYD,FLAT,NO," 48,90,000.00 "
1,868,HYD,FLAT,FULLY," 52,25,360.00 "
1,695,GNT,INDP,PARTIAL," 34,81,950.00 "
1,872,GNT,INDP,NO," 43,60,000.00 "
1,699,KKD,FLAT,NO," 31,45,500.00 "
1,722,HYD,FLAT,NO," 43,32,000.00 "
1,835,GNT,INDP,FULLY," 41,91,700.00 "
1,825,GNT,INDP,PARTIAL," 41,33,250.00 "
1,749,KKD,FLAT,NO," 33,70,500.00 "
1,734,HYD,FLAT,NO," 44,04,000.00 "
1,883,TPT,FLAT,FULLY," 49,62,460.00 "
1,729,GNT,INDP,PARTIAL," 36,52,290.00 "
1,741,TPT,INDP,NO," 41,49,600.00 "
1,732,HYD,FLAT,NO," 43,92,000.00 "
1,630,HYD,FLAT,NO," 37,80,000.00 "
1,670,GNT,INDP,FULLY," 33,63,400.00 "
1,787,GNT,INDP,PARTIAL," 39,42,870.00 "
1,606,VIJ,FLAT,NO," 32,72,400.00 "
1,741,HYD,FLAT,NO," 44,46,000.00 "
1,706,HYD,FLAT,FULLY," 42,50,120.00 "
1,826,GNT,INDP,PARTIAL," 41,38,260.00 "
1,882,GNT,INDP,NO," 44,10,000.00 "
1,800,KKD,FLAT,NO," 36,00,000.00 "
1,794,HYD,FLAT,NO," 47,64,000.00 "
1,893,GNT,INDP,FULLY," 44,82,860.00 "
1,748,GNT,INDP,PARTIAL," 37,47,480.00 "
1,704,KKD,FLAT,NO," 31,68,000.00 "
1,836,HYD,FLAT,NO," 50,16,000.00 "
1,717,TPT,FLAT,FULLY," 40,29,540.00 "
1,857,GNT,INDP,PARTIAL," 42,93,570.00 "
1,648,TPT,INDP,NO," 36,28,800.00 "
1,890,HYD,FLAT,NO," 53,40,000.00 "
1,888,HYD,FLAT,NO," 53,28,000.00 "
1,751,GNT,INDP,FULLY," 37,70,020.00 "
1,616,GNT,INDP,PARTIAL," 30,86,160.00 "
1,701,VIJ,FLAT,NO," 37,85,400.00 "
1,895,HYD,FLAT,NO," 53,70,000.00 "
1,620,HYD,FLAT,FULLY," 37,32,400.00 "
1,778,GNT,INDP,PARTIAL," 38,97,780.00 "
1,783,GNT,INDP,NO," 39,15,000.00 "
1,735,KKD,FLAT,NO," 33,07,500.00 "
1,663,HYD,FLAT,NO," 39,78,000.00 "
1,679,GNT,INDP,FULLY," 34,08,580.00 "
1,675,GNT,INDP,PARTIAL," 33,81,750.00 "
1,633,KKD,FLAT,NO," 28,48,500.00 "
1,760,HYD,FLAT,NO," 45,60,000.00 "
1,628,TPT,FLAT,FULLY," 35,29,360.00 "
1,728,GNT,INDP,PARTIAL," 36,47,280.00 "
1,898,TPT,INDP,NO," 50,28,800.00 "
1,802,HYD,FLAT,NO," 48,12,000.00 "
1,692,HYD,FLAT,NO," 41,52,000.00 "
1,654,GNT,INDP,FULLY," 32,83,080.00 "
1,767,GNT,INDP,PARTIAL," 38,42,670.00 "
1,636,VIJ,FLAT,NO," 34,34,400.00 "
1,681,HYD,FLAT,NO," 40,86,000.00 "
1,744,HYD,FLAT,FULLY," 44,78,880.00 "
1,731,GNT,INDP,PARTIAL," 36,62,310.00 "
1,737,GNT,INDP,NO," 36,85,000.00 "
1,710,KKD,FLAT,NO," 31,95,000.00 "
1,608,HYD,FLAT,NO," 36,48,000.00 "
1,813,GNT,INDP,FULLY," 40,81,260.00 "
1,740,GNT,INDP,PARTIAL," 37,07,400.00 "
1,786,KKD,FLAT,NO," 35,37,000.00 "
1,817,HYD,FLAT,NO," 49,02,000.00 "
1,705,TPT,FLAT,FULLY," 39,62,100.00 "
1,630,GNT,INDP,PARTIAL," 31,56,300.00 "
1,727,TPT,INDP,NO," 40,71,200.00 "
1,730,HYD,FLAT,NO," 43,80,000.00 "
1,839,HYD,FLAT,NO," 50,34,000.00 "
1,694,GNT,INDP,FULLY," 34,83,880.00 "
1,783,GNT,INDP,PARTIAL," 39,22,830.00 "
1,605,VIJ,FLAT,NO," 32,67,000.00 "
1,845,HYD,FLAT,NO," 50,70,000.00 "
1,802,HYD,FLAT,FULLY," 48,28,040.00 "
1,714,GNT,INDP,PARTIAL," 35,77,140.00 "
1,717,GNT,INDP,NO," 35,85,000.00 "
1,672,KKD,FLAT,NO," 30,24,000.00 "
1,732,HYD,FLAT,NO," 43,92,000.00 "
1,819,GNT,INDP,FULLY," 41,11,380.00 "
1,822,GNT,INDP,PARTIAL," 41,18,220.00 "
1,623,KKD,FLAT,NO," 28,03,500.00 "
1,798,HYD,FLAT,NO," 47,88,000.00 "
1,807,TPT,FLAT,FULLY," 45,35,340.00 "
1,766,GNT,INDP,PARTIAL," 38,37,660.00 "
1,607,TPT,INDP,NO," 33,99,200.00 "
1,788,HYD,FLAT,NO," 47,28,000.00 "
1,754,HYD,FLAT,NO," 45,24,000.00 "
1,615,GNT,INDP,FULLY," 30,87,300.00 "
1,704,GNT,INDP,PARTIAL," 35,27,040.00 "
1,861,VIJ,FLAT,NO," 46,49,400.00 "
1,710,HYD,FLAT,NO," 42,60,000.00 "
1,786,HYD,FLAT,FULLY," 47,31,720.00 "
1,897,GNT,INDP,PARTIAL," 44,93,970.00 "
1,880,GNT,INDP,NO," 44,00,000.00 "
1,832,KKD,FLAT,NO," 37,44,000.00 "
1,753,HYD,FLAT,NO," 45,18,000.00 "
1,855,GNT,INDP,FULLY," 42,92,100.00 "
1,852,GNT,INDP,PARTIAL," 42,68,520.00 "
1,686,KKD,FLAT,NO," 30,87,000.00 "
1,629,HYD,FLAT,NO," 37,74,000.00 "
1,812,TPT,FLAT,FULLY," 45,63,440.00 "
1,817,GNT,INDP,PARTIAL," 40,93,170.00 "
1,767,TPT,INDP,NO," 42,95,200.00 "
1,710,HYD,FLAT,NO," 42,60,000.00 "
1,614,HYD,FLAT,NO," 36,84,000.00 "
1,786,GNT,INDP,FULLY," 39,45,720.00 "
1,647,GNT,INDP,PARTIAL," 32,41,470.00 "
1,799,VIJ,FLAT,NO," 43,14,600.00 "
1,747,HYD,FLAT,NO," 44,82,000.00 "
1,877,HYD,FLAT,FULLY," 52,79,540.00 "
1,718,GNT,INDP,PARTIAL," 35,97,180.00 "
1,885,GNT,INDP,NO," 44,25,000.00 "
1,817,KKD,FLAT,NO," 36,76,500.00 "
1,864,HYD,FLAT,NO," 51,84,000.00 "
1,857,GNT,INDP,FULLY," 43,02,140.00 "
1,809,GNT,INDP,PARTIAL," 40,53,090.00 "
1,741,KKD,FLAT,NO," 33,34,500.00 "
1,729,HYD,FLAT,NO," 43,74,000.00 "
1,623,TPT,FLAT,FULLY," 35,01,260.00 "
1,686,GNT,INDP,PARTIAL," 34,36,860.00 "
1,765,TPT,INDP,NO," 42,84,000.00 "
1,884,HYD,FLAT,NO," 53,04,000.00 "
1,731,HYD,FLAT,NO," 43,86,000.00 "
1,633,GNT,INDP,FULLY," 31,77,660.00 "
1,641,GNT,INDP,PARTIAL," 32,11,410.00 "
1,777,VIJ,FLAT,NO," 41,95,800.00 "
1,711,HYD,FLAT,NO," 42,66,000.00 "
1,710,HYD,FLAT,FULLY," 42,74,200.00 "
1,826,GNT,INDP,PARTIAL," 41,38,260.00 "
1,814,GNT,INDP,NO," 40,70,000.00 "
1,644,KKD,FLAT,NO," 28,98,000.00 "
1,837,HYD,FLAT,NO," 50,22,000.00 "
1,816,GNT,INDP,FULLY," 40,96,320.00 "
1,663,GNT,INDP,PARTIAL," 33,21,630.00 "
1,879,KKD,FLAT,NO," 39,55,500.00 "
1,872,HYD,FLAT,NO," 52,32,000.00 "
1,867,TPT,FLAT,FULLY," 48,72,540.00 "
1,757,GNT,INDP,PARTIAL," 37,92,570.00 "
1,835,TPT,INDP,NO," 46,76,000.00 "
1,804,HYD,FLAT,NO," 48,24,000.00 "
1,651,HYD,FLAT,NO," 39,06,000.00 "
1,637,GNT,INDP,FULLY," 31,97,740.00 "
1,789,GNT,INDP,PARTIAL," 39,52,890.00 "
1,694,VIJ,FLAT,NO," 37,47,600.00 "
1,675,HYD,FLAT,NO," 40,50,000.00 "
1,605,HYD,FLAT,FULLY," 36,42,100.00 "
1,794,GNT,INDP,PARTIAL," 39,77,940.00 "
1,639,GNT,INDP,NO," 31,95,000.00 "
1,799,KKD,FLAT,NO," 35,95,500.00 "
1,667,HYD,FLAT,NO," 40,02,000.00 "
1,795,GNT,INDP,FULLY," 39,90,900.00 "
1,783,GNT,INDP,PARTIAL," 39,22,830.00 "
1,779,KKD,FLAT,NO," 35,05,500.00 "
1,819,HYD,FLAT,NO," 49,14,000.00 "
1,647,TPT,FLAT,FULLY," 36,36,140.00 "
1,727,GNT,INDP,PARTIAL," 36,42,270.00 "
1,802,TPT,INDP,NO," 44,91,200.00 "
1,878,HYD,FLAT,NO," 52,68,000.00 "
1,611,HYD,FLAT,NO," 36,66,000.00 "
1,613,GNT,INDP,FULLY," 30,77,260.00 "
1,847,GNT,INDP,PARTIAL," 42,43,470.00 "
1,669,VIJ,FLAT,NO," 36,12,600.00 "
1,814,HYD,FLAT,NO," 48,84,000.00 "
1,831,HYD,FLAT,FULLY," 50,02,620.00 "
1,701,GNT,INDP,PARTIAL," 35,12,010.00 "
1,707,GNT,INDP,NO," 35,35,000.00 "
1,689,KKD,FLAT,NO," 31,00,500.00 "
1,879,HYD,FLAT,NO," 52,74,000.00 "
1,771,GNT,INDP,FULLY," 38,70,420.00 "
1,718,GNT,INDP,PARTIAL," 35,97,180.00 "
1,884,KKD,FLAT,NO," 39,78,000.00 "
1,606,HYD,FLAT,NO," 36,36,000.00 "
1,877,TPT,FLAT,FULLY," 49,28,740.00 "
1,614,GNT,INDP,PARTIAL," 30,76,140.00 "
1,665,TPT,INDP,NO," 37,24,000.00 "
1,887,HYD,FLAT,NO," 53,22,000.00 "
1,679,HYD,FLAT,NO," 40,74,000.00 "
1,865,GNT,INDP,FULLY," 43,42,300.00 "
1,722,GNT,INDP,PARTIAL," 36,17,220.00 "
1,866,VIJ,FLAT,NO," 46,76,400.00 "
1,612,HYD,FLAT,NO," 36,72,000.00 "
1,834,HYD,FLAT,FULLY," 50,20,680.00 "
